output	ASV	DFP.024	DFP.025	DFP.026	DFP.027	DFP.028	DFP.029	DFP.030	DFP.031	DFP.032	DFP.000	DFP.001	DFP.002	DFP.003	DFP.004	DFP.005	DFP.006	DFP.007	DFP.008	DFP.009	DFP.010	DFP.011	DFP.012	DFP.013	DFP.014	DFP.015	DFP.016	DFP.017	DFP.018	DFP.019	DFP.020	DFP.021	DFP.022	DFP.023
2326	Root (56.8%); unclassified_Root (56.8%)	ASV3139	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0	0
2327	Root (95.1%); Bacteria (95.1%); Bacteroidota (95.1%); Bacteroidia (95.1%); Sphingobacteriales (95.1%); Sphingobacteriaceae (95.1%); Pedobacter (80.8%)	ASV314	0	0	0	0	0	0	33	564	0	0	13	0	0	0	0	0	1510	2033	649	360	148	0	147	0	87	0	3	0	89	10	0	0	0
2328	Root (94.2%); Bacteria (94.2%); Proteobacteria (94.2%); Alphaproteobacteria (93.5%); Rhizobiales (93.5%); Beijerinckiaceae (91.5%); Bosea (84.2%)	ASV3140	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0	0
2329	Root (48.8%); unclassified_Root (48.8%)	ASV3141	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0
2330	Root (88.9%); Bacteria (88.9%); Proteobacteria (88.9%); Alphaproteobacteria (88.9%); Acetobacterales (87.8%); Acetobacteraceae (87.8%); unclassified_Acetobacteraceae (87.8%)	ASV3142	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	0
2331	Root (100%); Bacteria (100%); Proteobacteria (100%); Alphaproteobacteria (100%); Sphingomonadales (99%); Sphingomonadaceae (99%); Sphingomonas (84.5%)	ASV3143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0
2332	Root (100%); Bacteria (100%); Firmicutes (100%); Negativicutes (100%); Veillonellales-Selenomonadales (100%); Sporomusaceae (100%); Anaerosporomusa (100%)	ASV3144	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	22	0
2333	Root (92%); Bacteria (92%); Proteobacteria (92%); Alphaproteobacteria (92%); Sphingomonadales (92%); Sphingomonadaceae (92%); unclassified_Sphingomonadaceae (92%)	ASV3145	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2334	Root (97.5%); Bacteria (97.5%); Proteobacteria (97.5%); Gammaproteobacteria (97.5%); R7C24 (96.5%)	ASV3146	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2335	Root (53.9%); unclassified_Root (53.9%)	ASV3147	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2336	Root (79.6%); Bacteria (79.6%); Verrucomicrobiota (78.5%); Verrucomicrobiae (78.5%); Chthoniobacterales (70.9%); Chthoniobacteraceae (70.2%); Chthoniobacter (63.2%)	ASV3148	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2337	Root (60.5%); Bacteria (60.5%); unclassified_Bacteria (60.5%)	ASV3149	15	0	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2338	Root (100%); Bacteria (100%); Firmicutes (100%); Clostridia (100%); Clostridiales (100%); Clostridiaceae (100%); Clostridium sensu stricto 13 (73.9%)	ASV315	27	24	4871	9	0	0	324	329	0	0	0	0	43	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0
2339	Root (62.9%); Bacteria (62.9%); Planctomycetota (60.1%); unclassified_Planctomycetota (60.1%)	ASV3150	12	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2340	Root (79%); Bacteria (79%); Proteobacteria (78.4%); Gammaproteobacteria (78.4%); Burkholderiales (78.4%); unclassified_Burkholderiales (78.4%)	ASV3151	2	19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2341	Root (94.9%); Bacteria (94.9%); Bacteroidota (94.9%); Bacteroidia (94.9%); Chitinophagales (94.9%); Chitinophagaceae (94.9%); Ferruginibacter (88.9%)	ASV3152	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2342	Root (100%); Bacteria (100%); Proteobacteria (100%); Alphaproteobacteria (100%); Sphingomonadales (100%); Sphingomonadaceae (100%); Sphingomonas (92.8%)	ASV3153	0	15	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2343	Root (80.7%); Bacteria (80.7%); Verrucomicrobiota (80.7%); Verrucomicrobiae (80.7%); Chthoniobacterales (79.7%); Chthoniobacteraceae (78%); unclassified_Chthoniobacteraceae (78%)	ASV3154	0	9	0	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2344	Root (100%); Bacteria (100%); Myxococcota (100%); Myxococcia (100%); Myxococcales (100%); Myxococcaceae (100%); unclassified_Myxococcaceae (100%)	ASV3155	0	8	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2345	Root (47.3%); unclassified_Root (47.3%)	ASV3156	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	0	0	0	0	0
2346	Root (90.8%); Bacteria (90.8%); Bdellovibrionota (90.8%); Bdellovibrionia (90.8%); Bacteriovoracales (90.8%); Bacteriovoracaceae (90.8%); Bacteriovorax (89.1%)	ASV3157	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2347	Root (53.8%); unclassified_Root (53.8%)	ASV3158	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2348	Root (95.4%); Bacteria (95.4%); Proteobacteria (95.4%); Alphaproteobacteria (95.4%); Sphingomonadales (94.6%); Sphingomonadaceae (94.6%); Polymorphobacter (70.1%)	ASV3159	0	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0
2349	Root (49.6%); unclassified_Root (49.6%)	ASV316	208	829	86	55	85	0	51	221	134	51	0	0	0	15	0	0	0	2	0	249	2709	0	3	175	30	608	0	0	81	8	0	0	0
2350	Root (93.2%); Bacteria (93.2%); Verrucomicrobiota (93.2%); Verrucomicrobiae (93.2%); Opitutales (93.2%); Opitutaceae (93.2%); Opitutus (67.8%)	ASV3160	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2351	Root (63.8%); Bacteria (63.8%); unclassified_Bacteria (63.8%)	ASV3161	0	0	0	0	0	0	0	4	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2352	Root (48.8%); unclassified_Root (48.8%)	ASV3163	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2353	Root (76.8%); Bacteria (76.8%); Verrucomicrobiota (76.2%); Verrucomicrobiae (76.2%); Verrucomicrobiales (73.9%); Verrucomicrobiaceae (73.2%); unclassified_Verrucomicrobiaceae (73.2%)	ASV3164	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2354	Root (100%); Bacteria (100%); Proteobacteria (100%); Alphaproteobacteria (100%); Rhizobiales (100%); Xanthobacteraceae (91.2%); unclassified_Xanthobacteraceae (91.2%)	ASV3165	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2355	Root (96.7%); Bacteria (96.7%); Actinobacteriota (96.7%); Actinobacteria (96.7%); Propionibacteriales (96.7%); Nocardioidaceae (94.6%); Marmoricola (87.6%)	ASV3166	0	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10
2356	Root (100%); Bacteria (100%); Actinobacteriota (100%); Actinobacteria (100%); Kineosporiales (96.2%); Kineosporiaceae (96.2%); Kineococcus (86.4%)	ASV3167	0	0	0	0	0	0	0	0	0	0	0	7	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2357	Root (33.2%); unclassified_Root (33.2%)	ASV3168	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2358	Root (61.6%); Bacteria (61.6%); unclassified_Bacteria (61.6%)	ASV3169	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	3	0	0	0	0	11	0	0	0	0	0	0	0	0	0
2359	Root (93.9%); Bacteria (93.9%); Proteobacteria (92.8%); Gammaproteobacteria (92.8%); Burkholderiales (92.8%); Comamonadaceae (80.7%); unclassified_Comamonadaceae (80.7%)	ASV317	359	202	289	119	90	0	185	1068	1876	13	0	0	0	0	0	0	0	0	0	303	0	0	117	311	68	300	74	0	77	0	0	81	66
2360	Root (98.3%); Bacteria (98.3%); Bacteroidota (98.3%); Bacteroidia (98.3%); Chitinophagales (98.3%); Chitinophagaceae (98.3%); Aurantisolimonas (96.6%)	ASV3170	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2361	Root (84%); Bacteria (84%); Proteobacteria (84%); Alphaproteobacteria (84%); Rickettsiales (84%); SM2D12 (83.3%)	ASV3171	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2362	Root (89.7%); Bacteria (89.7%); Bacteroidota (89.7%); Bacteroidia (89.7%); Sphingobacteriales (89.7%); Sphingobacteriaceae (88.9%); unclassified_Sphingobacteriaceae (88.9%)	ASV3172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0	0	0
2363	Root (93.9%); Bacteria (93.9%); Myxococcota (93.9%); Polyangia (93.9%); Polyangiales (93.9%); Phaselicystidaceae (93.9%); Phaselicystis (93.9%)	ASV3173	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	13	0	0	0	0	0	0	0	0	0	0
2364	Root (98.7%); Bacteria (98.7%); Proteobacteria (98.7%); Alphaproteobacteria (98.7%); Rhizobiales (97.7%); Xanthobacteraceae (96.7%); Rhodopseudomonas (62.1%)	ASV3174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0
2365	Root (97.9%); Bacteria (97.9%); Armatimonadota (97.9%); Armatimonadia (97.9%); Armatimonadales (97.9%); Armatimonadaceae (97.9%); Armatimonas (97.9%)	ASV3175	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0
2366	Root (100%); Bacteria (100%); Proteobacteria (100%); Alphaproteobacteria (100%); Caulobacterales (100%); Caulobacteraceae (100%); Asticcacaulis (100%)	ASV3176	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0	0	0	0	0
2367	Root (83.2%); Bacteria (83.2%); Proteobacteria (83.2%); Alphaproteobacteria (83.2%); Caulobacterales (80.3%); Caulobacteraceae (80.3%); unclassified_Caulobacteraceae (80.3%)	ASV3177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0	0	0	0	0	0	0
2368	Root (100%); Bacteria (100%); Bacteroidota (100%); Bacteroidia (100%); Sphingobacteriales (100%); Sphingobacteriaceae (100%); Mucilaginibacter (90%)	ASV3178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0
2369	Root (76.9%); Bacteria (76.9%); Bacteroidota (76.9%); Bacteroidia (76.9%); Bacteroidales (74.9%); Dysgonomonadaceae (71.2%); Dysgonomonas (70.4%)	ASV3179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	0
2370	Root (97.3%); Bacteria (97.3%); Firmicutes (97.3%); Clostridia (97.3%); Clostridiales (97.3%); Clostridiaceae (97.3%); Clostridium sensu stricto 12 (75%)	ASV318	0	0	137	0	0	33	0	10	0	0	2586	61	0	0	0	0	2401	29	102	169	0	0	0	32	0	0	0	0	0	0	0	0	0
2371	Root (87.3%); Bacteria (87.3%); Proteobacteria (87.3%); Alphaproteobacteria (87.3%); Sphingomonadales (87.3%); Sphingomonadaceae (87.3%); Sphingomonas (67.8%)	ASV3180	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	8
2372	Root (89.3%); Bacteria (89.3%); Proteobacteria (89.3%); Gammaproteobacteria (89.3%); Pseudomonadales (62.5%); Pseudomonadaceae (62.5%); unclassified_Pseudomonadaceae (62.5%)	ASV3181	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2373	Root (63.7%); Bacteria (63.7%); unclassified_Bacteria (63.7%)	ASV3182	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2374	Root (67.1%); Bacteria (67.1%); unclassified_Bacteria (67.1%)	ASV3183	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2375	Root (91.8%); Bacteria (91.8%); Planctomycetota (91.8%); Planctomycetes (91.8%); Isosphaerales (91.8%); Isosphaeraceae (91.8%); Aquisphaera (87.9%)	ASV3184	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2376	Root (63.5%); Bacteria (63.5%); unclassified_Bacteria (63.5%)	ASV3185	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2377	Root (95.5%); Bacteria (95.5%); Gemmatimonadota (95.5%); Gemmatimonadetes (95.5%); Gemmatimonadales (95.5%); Gemmatimonadaceae (95.5%); Roseisolibacter (90.4%)	ASV3186	15	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2378	Root (67%); Bacteria (67%); Proteobacteria (60.9%); Gammaproteobacteria (60.9%); unclassified_Gammaproteobacteria (60.9%)	ASV3187	14	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2379	Root (55.9%); unclassified_Root (55.9%)	ASV3188	10	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	0	0
2380	Root (48.1%); unclassified_Root (48.1%)	ASV3189	8	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2381	Root (88.5%); Bacteria (88.5%); Bacteroidota (88.5%); Bacteroidia (88.5%); Chitinophagales (86.8%); Chitinophagaceae (86.8%); Edaphobaculum (84.1%)	ASV319	0	0	0	1663	5	0	0	0	0	0	7	0	0	0	717	4	2188	233	0	35	0	0	0	32	0	0	0	559	76	0	0	0	0
2382	Root (100%); Bacteria (100%); Abditibacteriota (100%); Abditibacteria (100%); Abditibacteriales (100%); Abditibacteriaceae (100%); Abditibacterium (100%)	ASV3190	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14
2383	Root (100%); Bacteria (100%); Proteobacteria (100%); Gammaproteobacteria (100%); Xanthomonadales (100%); Rhodanobacteraceae (100%); Luteibacter (77.9%)	ASV3191	5	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	3	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2
2384	Root (100%); Bacteria (100%); Bacteroidota (100%); Bacteroidia (100%); Cytophagales (100%); Hymenobacteraceae (100%); Adhaeribacter (99%)	ASV3192	4	5	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2385	Root (68.3%); Bacteria (68.3%); unclassified_Bacteria (68.3%)	ASV3193	2	18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2386	Root (64.5%); Bacteria (64.5%); Planctomycetota (64%); Planctomycetes (63.4%); Isosphaerales (60.5%); Isosphaeraceae (60.5%); unclassified_Isosphaeraceae (60.5%)	ASV3194	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2387	Root (37.2%); unclassified_Root (37.2%)	ASV3195	0	3	0	0	0	0	0	5	6	0	0	0	0	0	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0
2388	Root (88.5%); Archaea (88.5%); Crenarchaeota (88.5%); Nitrososphaeria (88.5%); Nitrososphaerales (88.5%); Nitrososphaeraceae (88.5%); Candidatus Nitrocosmicus (75.7%)	ASV3196	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2389	Root (81.1%); Bacteria (81.1%); Bacteroidota (79.8%); Bacteroidia (79.8%); Chitinophagales (78.6%); Chitinophagaceae (77.8%); unclassified_Chitinophagaceae (77.8%)	ASV3197	0	0	0	8	0	0	0	12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2390	Root (86%); Bacteria (86%); Proteobacteria (86%); Alphaproteobacteria (85.2%); Sphingomonadales (84.4%); Sphingomonadaceae (84.4%); unclassified_Sphingomonadaceae (84.4%)	ASV3198	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2391	Root (100%); Bacteria (100%); Proteobacteria (100%); Alphaproteobacteria (100%); Acetobacterales (100%); Acetobacteraceae (100%); Roseomonas (95.6%)	ASV3199	0	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	7
2392	Root (100%); Bacteria (100%); Proteobacteria (100%); Alphaproteobacteria (100%); Rhodobacterales (99.1%); Rhodobacteraceae (99.1%); Cereibacter (74.7%)	ASV32	337	264	46	16582	1044	1032	18954	5544	3161	16	6084	141	0	11	0	0	111	44	240	2691	1620	14	95	68	1794	11142	4	0	0	0	47	4224	3434
2393	Root (100%); Bacteria (100%); Proteobacteria (100%); Gammaproteobacteria (100%); Burkholderiales (100%); Comamonadaceae (99%); unclassified_Comamonadaceae (99%)	ASV320	52	142	32	0	0	0	93	1123	240	0	33	0	0	30	0	0	0	0	0	113	24	0	0	3148	88	56	277	0	0	0	0	0	16
2394	Root (56.9%); unclassified_Root (56.9%)	ASV3200	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2395	Root (58.1%); unclassified_Root (58.1%)	ASV3202	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2396	Root (100%); Bacteria (100%); Bacteroidota (100%); Bacteroidia (100%); Sphingobacteriales (100%); Sphingobacteriaceae (100%); Arcticibacter (83.6%)	ASV3203	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2397	Root (100%); Bacteria (100%); Bacteroidota (100%); Bacteroidia (100%); Cytophagales (100%); Hymenobacteraceae (100%); Hymenobacter (100%)	ASV3204	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	0
2398	Root (88.6%); Bacteria (88.6%); Bacteroidota (88.6%); Bacteroidia (88.6%); Sphingobacteriales (88.6%); Sphingobacteriaceae (88.6%); Pedobacter (79%)	ASV3205	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2399	Root (100%); Bacteria (100%); Actinobacteriota (100%); Actinobacteria (100%); Frankiales (92.6%); Nakamurellaceae (82.3%); Nakamurella (82.3%)	ASV3206	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2400	Root (60.7%); Bacteria (60.2%); unclassified_Bacteria (60.2%)	ASV3207	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2401	Root (72.6%); Bacteria (72.6%); Proteobacteria (67.9%); Gammaproteobacteria (67.9%); unclassified_Gammaproteobacteria (67.9%)	ASV3208	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2402	Root (91.8%); Bacteria (91.8%); Abditibacteriota (91.8%); Abditibacteria (91.8%); Abditibacteriales (91.8%); Abditibacteriaceae (91.8%); Abditibacterium (91.8%)	ASV3209	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0
2403	Root (85.7%); Bacteria (85.7%); Proteobacteria (85.1%); Alphaproteobacteria (85.1%); Sphingomonadales (82.6%); Sphingomonadaceae (82.6%); unclassified_Sphingomonadaceae (82.6%)	ASV321	40	302	713	165	1182	3058	0	0	10	13	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2404	Root (95.1%); Bacteria (95.1%); Bacteroidota (95.1%); Bacteroidia (95.1%); Cytophagales (95.1%); Spirosomaceae (95.1%); Spirosoma (95.1%)	ASV3210	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	2	4	10	0	0	0	0	0	0	0	0	0	0	0	0	0
2405	Root (76.7%); Bacteria (76.7%); Bacteroidota (76.7%); Bacteroidia (76.7%); Cytophagales (76.7%); Spirosomaceae (76.7%); Spirosoma (74.1%)	ASV3211	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2406	Root (88.9%); Bacteria (88.9%); Proteobacteria (88.9%); Alphaproteobacteria (88.9%); Sphingomonadales (87.1%); Sphingomonadaceae (87.1%); unclassified_Sphingomonadaceae (87.1%)	ASV3212	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2407	Root (100%); Bacteria (100%); Firmicutes (100%); Clostridia (100%); Clostridiales (100%); Clostridiaceae (100%); Clostridium sensu stricto 9 (75.7%)	ASV3213	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2408	Root (52.2%); unclassified_Root (52.2%)	ASV3214	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0
2409	Root (35.6%); unclassified_Root (35.6%)	ASV3215	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0
2410	Root (97.5%); Bacteria (97.5%); Cyanobacteria (97.5%); Cyanobacteriia (97.5%); Cyanobacteriales (97.5%); Phormidiaceae (95.5%); Tychonema CCAP 1459-11B (95.5%)	ASV3216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0
2411	Root (100%); Bacteria (100%); Planctomycetota (100%); Planctomycetes (100%); Isosphaerales (100%); Isosphaeraceae (100%); Tundrisphaera (99.4%)	ASV3217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0	0	0	0
2412	Root (84.6%); Bacteria (84.6%); Verrucomicrobiota (84.6%); Verrucomicrobiae (84.6%); Chthoniobacterales (83.8%); Chthoniobacteraceae (83.8%); Chthoniobacter (77.9%)	ASV3218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	0	6	0	0	0	0	0	0	0	0	0
2413	Root (40.2%); unclassified_Root (40.2%)	ASV3219	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	15	0	0	0	0	0	0	0
2414	Root (98.2%); Bacteria (98.2%); Proteobacteria (98.2%); Gammaproteobacteria (98.2%); Burkholderiales (98.2%); Comamonadaceae (97.4%); unclassified_Comamonadaceae (97.4%)	ASV322	1005	260	39	242	494	0	278	1377	63	0	547	0	0	0	0	0	0	0	0	54	0	0	222	0	0	660	0	33	0	0	0	0	0
2415	Root (81.6%); Bacteria (81.6%); Proteobacteria (80.8%); Alphaproteobacteria (80.8%); Acetobacterales (80.1%); Acetobacteraceae (80.1%); unclassified_Acetobacteraceae (80.1%)	ASV3220	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	3	14	0	0	0	0	0	0	0
2416	Root (74.4%); Bacteria (74.4%); Verrucomicrobiota (72.9%); Verrucomicrobiae (72.9%); Chthoniobacterales (60.6%); unclassified_Chthoniobacterales (60.6%)	ASV3221	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0	0	13	0	0	0
2417	Root (54.6%); unclassified_Root (54.6%)	ASV3222	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0	0
2418	Root (88.5%); Bacteria (88.5%); Proteobacteria (88.5%); Alphaproteobacteria (88.5%); Sphingomonadales (86.9%); Sphingomonadaceae (86.9%); Altererythrobacter (68.9%)	ASV3223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
2419	Root (57.1%); unclassified_Root (57.1%)	ASV3224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
2420	Root (51.8%); unclassified_Root (51.8%)	ASV3225	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	0	0	0	0	0	0
